hcp_id,rep_id,call_date,call_type,duration_min
HCP0435,REP033,2025-04-28,Virtual,18
HCP0435,REP033,2025-05-12,Speaker Program,27
HCP0435,REP033,2025-05-19,Virtual,28
HCP0435,REP033,2025-05-26,In-person,15
HCP0435,REP033,2025-06-02,In-person,9
HCP0435,REP033,2025-07-07,In-person,21
HCP0435,REP033,2025-07-14,In-person,15
HCP0435,REP033,2025-07-21,Virtual,10
HCP0435,REP033,2025-09-01,Virtual,8
HCP0435,REP033,2025-09-08,In-person,10
HCP0435,REP033,2025-09-29,In-person,27
HCP0435,REP033,2025-10-13,Virtual,16
HCP0435,REP033,2025-10-20,Virtual,26
HCP0435,REP033,2025-12-01,In-person,11
HCP0435,REP033,2025-12-15,Virtual,23
HCP0435,REP033,2025-12-22,In-person,26
HCP0435,REP033,2025-12-29,Speaker Program,28
HCP0436,REP011,2025-06-30,In-person,17
HCP0436,REP011,2025-09-15,In-person,10
HCP0437,REP026,2025-02-03,Virtual,13
HCP0437,REP026,2025-02-10,Virtual,26
HCP0437,REP026,2025-02-17,In-person,22
HCP0437,REP026,2025-02-24,In-person,9
HCP0437,REP026,2025-03-10,In-person,29
HCP0437,REP026,2025-03-17,In-person,16
HCP0437,REP026,2025-04-07,Virtual,22
HCP0437,REP026,2025-05-19,In-person,23
HCP0437,REP026,2025-05-26,Virtual,9
HCP0437,REP026,2025-06-16,In-person,11
HCP0437,REP026,2025-08-11,In-person,13
HCP0437,REP026,2025-08-18,In-person,19
HCP0437,REP026,2025-09-01,Speaker Program,15
HCP0437,REP026,2025-09-15,In-person,20
HCP0437,REP026,2025-09-29,Virtual,17
HCP0437,REP026,2025-10-06,In-person,27
HCP0437,REP026,2025-10-20,In-person,21
HCP0437,REP026,2025-11-03,Virtual,17
HCP0437,REP026,2025-11-24,In-person,10
HCP0437,REP026,2025-12-08,Virtual,13
HCP0438,REP034,2025-02-10,Virtual,19
HCP0438,REP034,2025-03-24,In-person,19
HCP0438,REP034,2025-07-21,Virtual,20
HCP0438,REP034,2025-11-03,In-person,8
HCP0438,REP034,2025-12-08,Virtual,22
HCP0439,REP004,2025-01-13,Virtual,16
HCP0439,REP004,2025-02-03,Virtual,24
HCP0439,REP004,2025-02-10,In-person,14
HCP0439,REP004,2025-02-24,Virtual,24
HCP0439,REP004,2025-03-10,In-person,15
HCP0439,REP004,2025-03-24,Virtual,15
HCP0439,REP004,2025-03-31,In-person,29
HCP0439,REP004,2025-04-21,Virtual,18
HCP0439,REP004,2025-05-05,In-person,20
HCP0439,REP004,2025-05-19,Virtual,8
HCP0439,REP004,2025-07-07,In-person,13
HCP0439,REP004,2025-07-28,Speaker Program,24
HCP0439,REP004,2025-08-11,Virtual,27
HCP0439,REP004,2025-08-18,Virtual,24
HCP0439,REP004,2025-08-25,In-person,25
HCP0439,REP004,2025-10-13,Virtual,22
HCP0439,REP004,2025-11-24,In-person,26
HCP0439,REP004,2025-12-01,In-person,13
HCP0439,REP004,2025-12-15,Virtual,11
HCP0439,REP004,2025-12-22,Speaker Program,28
HCP0440,REP031,2025-01-20,Speaker Program,8
HCP0440,REP031,2025-03-17,Virtual,27
HCP0440,REP031,2025-05-26,In-person,29
HCP0440,REP031,2025-08-25,In-person,20
HCP0440,REP031,2025-09-01,In-person,20
HCP0440,REP031,2025-09-15,Virtual,12
HCP0440,REP031,2025-10-06,In-person,27
HCP0441,REP005,2025-01-06,In-person,29
HCP0441,REP005,2025-02-03,Virtual,29
HCP0441,REP005,2025-02-10,In-person,17
HCP0441,REP005,2025-02-17,In-person,23
HCP0441,REP005,2025-03-03,Virtual,8
HCP0441,REP005,2025-03-31,In-person,10
HCP0441,REP005,2025-04-21,In-person,13
HCP0441,REP005,2025-06-16,In-person,23
HCP0441,REP005,2025-06-23,In-person,28
HCP0441,REP005,2025-07-07,In-person,19
HCP0441,REP005,2025-07-28,In-person,16
HCP0441,REP005,2025-09-08,Virtual,28
HCP0441,REP005,2025-10-13,In-person,23
HCP0441,REP005,2025-10-20,Speaker Program,28
HCP0441,REP005,2025-10-27,Virtual,8
HCP0441,REP005,2025-11-03,In-person,12
HCP0441,REP005,2025-11-10,In-person,17
HCP0441,REP005,2025-11-17,In-person,22
HCP0441,REP005,2025-11-24,In-person,11
HCP0441,REP005,2025-12-01,Virtual,13
HCP0441,REP005,2025-12-15,Virtual,26
HCP0442,REP025,2025-01-13,Virtual,20
HCP0442,REP025,2025-01-27,In-person,19
HCP0442,REP025,2025-02-24,Virtual,27
HCP0442,REP025,2025-03-17,In-person,15
HCP0442,REP025,2025-03-31,In-person,8
HCP0442,REP025,2025-04-07,In-person,24
HCP0442,REP025,2025-04-14,Virtual,26
HCP0442,REP025,2025-04-21,Virtual,27
HCP0442,REP025,2025-04-28,In-person,21
HCP0442,REP025,2025-05-26,In-person,17
HCP0442,REP025,2025-07-07,Virtual,9
HCP0442,REP025,2025-08-18,In-person,21
HCP0442,REP025,2025-08-25,In-person,13
HCP0442,REP025,2025-09-01,In-person,29
HCP0442,REP025,2025-09-08,In-person,12
HCP0442,REP025,2025-09-22,Virtual,23
HCP0442,REP025,2025-09-29,In-person,12
HCP0442,REP025,2025-11-03,Virtual,26
HCP0442,REP025,2025-11-10,In-person,10
HCP0442,REP025,2025-12-22,In-person,22
HCP0443,REP026,2025-02-03,In-person,9
HCP0443,REP026,2025-03-10,In-person,10
HCP0443,REP026,2025-03-17,Virtual,28
HCP0443,REP026,2025-05-12,In-person,13
HCP0443,REP026,2025-08-18,In-person,20
HCP0443,REP026,2025-09-08,Virtual,22
HCP0443,REP026,2025-11-03,Virtual,23
HCP0443,REP026,2025-12-08,In-person,23
HCP0444,REP011,2025-01-27,In-person,28
HCP0444,REP011,2025-02-17,In-person,16
HCP0444,REP011,2025-02-24,In-person,18
HCP0444,REP011,2025-03-24,Virtual,16
HCP0444,REP011,2025-03-31,In-person,28
HCP0444,REP011,2025-06-16,In-person,22
HCP0444,REP011,2025-07-28,In-person,20
HCP0444,REP011,2025-08-18,Virtual,21
HCP0444,REP011,2025-09-22,In-person,24
HCP0444,REP011,2025-09-29,In-person,15
HCP0444,REP011,2025-11-17,Virtual,23
HCP0444,REP011,2025-12-22,In-person,16
HCP0445,REP000,2025-01-20,In-person,22
HCP0445,REP000,2025-02-03,In-person,23
HCP0445,REP000,2025-02-10,Virtual,15
HCP0445,REP000,2025-02-24,In-person,9
HCP0445,REP000,2025-03-03,In-person,21
HCP0445,REP000,2025-04-14,In-person,18
HCP0445,REP000,2025-04-28,In-person,19
HCP0445,REP000,2025-05-05,Virtual,8
HCP0445,REP000,2025-05-12,In-person,16
HCP0445,REP000,2025-05-19,Virtual,14
HCP0445,REP000,2025-06-02,Virtual,15
HCP0445,REP000,2025-06-16,Virtual,19
HCP0445,REP000,2025-06-23,In-person,10
HCP0445,REP000,2025-06-30,In-person,14
HCP0445,REP000,2025-07-07,Virtual,12
HCP0445,REP000,2025-07-14,In-person,25
HCP0445,REP000,2025-07-21,In-person,16
HCP0445,REP000,2025-08-11,In-person,12
HCP0445,REP000,2025-08-25,Virtual,13
HCP0445,REP000,2025-09-22,In-person,14
HCP0445,REP000,2025-10-20,In-person,25
HCP0445,REP000,2025-11-24,In-person,16
HCP0445,REP000,2025-12-29,Virtual,23
HCP0446,REP025,2025-01-20,In-person,18
HCP0446,REP025,2025-01-27,Virtual,24
HCP0446,REP025,2025-02-10,Virtual,19
HCP0446,REP025,2025-03-24,Virtual,19
HCP0446,REP025,2025-04-14,In-person,27
HCP0446,REP025,2025-05-19,Virtual,15
HCP0446,REP025,2025-05-26,In-person,18
HCP0446,REP025,2025-06-09,Virtual,18
HCP0446,REP025,2025-08-18,Virtual,14
HCP0446,REP025,2025-09-01,Virtual,28
HCP0446,REP025,2025-09-08,Virtual,29
HCP0446,REP025,2025-10-27,In-person,24
HCP0446,REP025,2025-11-10,Virtual,19
HCP0446,REP025,2025-11-17,Virtual,16
HCP0446,REP025,2025-11-24,Virtual,9
HCP0446,REP025,2025-12-08,Speaker Program,27
HCP0446,REP025,2025-12-22,In-person,14
HCP0447,REP014,2025-01-06,In-person,29
HCP0447,REP014,2025-02-24,In-person,21
HCP0447,REP014,2025-04-14,In-person,15
HCP0447,REP014,2025-06-02,In-person,21
HCP0447,REP014,2025-06-30,Virtual,12
HCP0447,REP014,2025-07-07,Virtual,16
HCP0447,REP014,2025-08-04,Virtual,15
HCP0447,REP014,2025-08-18,Virtual,29
HCP0447,REP014,2025-09-15,Virtual,14
HCP0447,REP014,2025-09-22,Virtual,14
HCP0447,REP014,2025-10-27,Virtual,21
HCP0447,REP014,2025-11-10,In-person,14
HCP0448,REP016,2025-04-28,In-person,8
HCP0448,REP016,2025-05-05,In-person,8
HCP0448,REP016,2025-05-19,In-person,22
HCP0448,REP016,2025-06-02,In-person,15
HCP0448,REP016,2025-08-25,In-person,17
HCP0448,REP016,2025-09-15,In-person,23
HCP0448,REP016,2025-11-03,Speaker Program,12
HCP0448,REP016,2025-12-08,In-person,14
HCP0449,REP008,2025-01-13,In-person,28
HCP0449,REP008,2025-01-20,Virtual,24
HCP0449,REP008,2025-03-10,Virtual,8
HCP0449,REP008,2025-04-07,Virtual,22
HCP0449,REP008,2025-05-05,Virtual,17
HCP0449,REP008,2025-05-12,Virtual,26
HCP0449,REP008,2025-05-26,Virtual,22
HCP0449,REP008,2025-06-02,Virtual,15
HCP0449,REP008,2025-06-09,In-person,12
HCP0449,REP008,2025-06-23,In-person,11
HCP0449,REP008,2025-06-30,Virtual,20
HCP0449,REP008,2025-07-28,In-person,21
HCP0449,REP008,2025-08-25,In-person,9
HCP0449,REP008,2025-10-27,In-person,19
HCP0449,REP008,2025-11-03,In-person,10
HCP0449,REP008,2025-11-17,In-person,29
HCP0450,REP037,2025-01-13,In-person,27
HCP0450,REP037,2025-02-03,Virtual,21
HCP0450,REP037,2025-02-17,In-person,26
HCP0450,REP037,2025-03-17,In-person,27
HCP0450,REP037,2025-04-28,In-person,19
HCP0450,REP037,2025-05-12,Virtual,10
HCP0450,REP037,2025-09-29,Virtual,8
HCP0450,REP037,2025-10-06,In-person,14
HCP0450,REP037,2025-10-27,In-person,23
HCP0450,REP037,2025-12-29,Virtual,8
HCP0451,REP022,2025-01-06,In-person,28
HCP0451,REP022,2025-01-20,In-person,26
HCP0451,REP022,2025-03-10,In-person,21
HCP0451,REP022,2025-04-14,In-person,27
HCP0451,REP022,2025-05-19,Virtual,11
HCP0451,REP022,2025-05-26,In-person,8
HCP0451,REP022,2025-06-23,In-person,21
HCP0451,REP022,2025-07-07,Speaker Program,23
HCP0451,REP022,2025-07-21,In-person,25
HCP0451,REP022,2025-07-28,In-person,25
HCP0451,REP022,2025-08-04,In-person,23
HCP0451,REP022,2025-08-11,In-person,25
HCP0451,REP022,2025-08-18,In-person,20
HCP0451,REP022,2025-09-01,Speaker Program,21
HCP0451,REP022,2025-11-03,Virtual,16
HCP0451,REP022,2025-12-29,Virtual,8
HCP0452,REP037,2025-04-14,In-person,20
HCP0452,REP037,2025-04-28,Virtual,18
HCP0452,REP037,2025-05-12,In-person,27
HCP0452,REP037,2025-06-02,In-person,28
HCP0452,REP037,2025-10-06,In-person,22
HCP0452,REP037,2025-10-20,In-person,28
HCP0452,REP037,2025-10-27,In-person,16
HCP0452,REP037,2025-12-22,Virtual,27
HCP0452,REP037,2025-12-29,In-person,18
HCP0453,REP007,2025-01-06,Virtual,18
HCP0453,REP007,2025-01-27,Speaker Program,23
HCP0453,REP007,2025-02-03,In-person,13
HCP0453,REP007,2025-03-03,In-person,16
HCP0453,REP007,2025-03-24,In-person,8
HCP0453,REP007,2025-05-12,In-person,20
HCP0453,REP007,2025-05-19,In-person,8
HCP0453,REP007,2025-06-09,Virtual,29
HCP0453,REP007,2025-06-16,In-person,8
HCP0453,REP007,2025-06-23,Virtual,17
HCP0453,REP007,2025-06-30,In-person,18
HCP0453,REP007,2025-07-07,In-person,23
HCP0453,REP007,2025-08-11,Virtual,15
HCP0453,REP007,2025-09-08,In-person,26
HCP0453,REP007,2025-09-15,Virtual,11
HCP0454,REP012,2025-01-06,Speaker Program,21
HCP0454,REP012,2025-02-10,Virtual,14
HCP0454,REP012,2025-03-17,Virtual,29
HCP0454,REP012,2025-03-31,In-person,8
HCP0454,REP012,2025-04-21,In-person,14
HCP0454,REP012,2025-04-28,In-person,28
HCP0454,REP012,2025-06-09,Virtual,9
HCP0454,REP012,2025-06-16,In-person,26
HCP0454,REP012,2025-06-23,Virtual,24
HCP0454,REP012,2025-07-14,In-person,23
HCP0454,REP012,2025-07-21,In-person,27
HCP0454,REP012,2025-08-18,In-person,9
HCP0454,REP012,2025-08-25,Virtual,16
HCP0454,REP012,2025-09-29,Virtual,8
HCP0454,REP012,2025-10-06,In-person,14
HCP0454,REP012,2025-11-10,Virtual,16
HCP0454,REP012,2025-12-08,In-person,12
HCP0454,REP012,2025-12-22,In-person,23
HCP0454,REP012,2025-12-29,In-person,19
HCP0455,REP029,2025-06-23,In-person,23
HCP0455,REP029,2025-07-21,Virtual,29
HCP0455,REP029,2025-11-24,In-person,26
HCP0456,REP028,2025-01-13,In-person,21
HCP0456,REP028,2025-02-10,In-person,19
HCP0456,REP028,2025-03-31,In-person,12
HCP0456,REP028,2025-04-07,In-person,9
HCP0456,REP028,2025-04-14,In-person,16
HCP0456,REP028,2025-04-28,Virtual,9
HCP0456,REP028,2025-05-05,In-person,28
HCP0456,REP028,2025-05-26,In-person,12
HCP0456,REP028,2025-06-23,Virtual,22
HCP0456,REP028,2025-07-14,Virtual,27
HCP0456,REP028,2025-07-28,Virtual,15
HCP0456,REP028,2025-08-25,In-person,24
HCP0456,REP028,2025-09-08,Virtual,9
HCP0456,REP028,2025-09-15,In-person,23
HCP0456,REP028,2025-10-13,In-person,17
HCP0456,REP028,2025-11-03,Virtual,20
HCP0456,REP028,2025-11-17,In-person,10
HCP0456,REP028,2025-12-08,Virtual,23
HCP0456,REP028,2025-12-22,In-person,16
HCP0457,REP036,2025-02-17,In-person,12
HCP0457,REP036,2025-02-24,Virtual,22
HCP0457,REP036,2025-03-24,Virtual,22
HCP0457,REP036,2025-03-31,Speaker Program,15
HCP0457,REP036,2025-04-14,Virtual,25
HCP0457,REP036,2025-04-21,Virtual,26
HCP0457,REP036,2025-04-28,Virtual,17
HCP0457,REP036,2025-05-26,Speaker Program,23
HCP0457,REP036,2025-06-09,In-person,12
HCP0457,REP036,2025-06-23,In-person,23
HCP0457,REP036,2025-06-30,Virtual,9
HCP0457,REP036,2025-07-28,Virtual,9
HCP0457,REP036,2025-08-04,Speaker Program,22
HCP0457,REP036,2025-08-11,In-person,10
HCP0457,REP036,2025-08-18,In-person,16
HCP0457,REP036,2025-08-25,Virtual,18
HCP0457,REP036,2025-09-01,In-person,13
HCP0457,REP036,2025-09-08,In-person,12
HCP0457,REP036,2025-10-06,In-person,16
HCP0457,REP036,2025-10-27,Virtual,17
HCP0457,REP036,2025-12-08,Virtual,17
HCP0457,REP036,2025-12-15,Virtual,21
HCP0457,REP036,2025-12-29,In-person,15
HCP0458,REP039,2025-02-03,In-person,27
HCP0458,REP039,2025-03-10,In-person,22
HCP0458,REP039,2025-04-21,In-person,28
HCP0458,REP039,2025-05-05,Virtual,28
HCP0458,REP039,2025-09-08,In-person,23
HCP0458,REP039,2025-12-15,Virtual,23
HCP0458,REP039,2025-12-29,In-person,24
HCP0459,REP027,2025-01-13,In-person,27
HCP0459,REP027,2025-03-03,In-person,22
HCP0459,REP027,2025-03-10,Virtual,13
HCP0459,REP027,2025-03-31,In-person,22
HCP0459,REP027,2025-04-21,In-person,21
HCP0459,REP027,2025-05-12,In-person,28
HCP0459,REP027,2025-07-21,In-person,9
HCP0459,REP027,2025-08-18,In-person,28
HCP0459,REP027,2025-09-29,In-person,16
HCP0459,REP027,2025-11-03,Virtual,20
HCP0459,REP027,2025-12-22,In-person,29
HCP0460,REP007,2025-03-03,Virtual,13
HCP0460,REP007,2025-08-11,In-person,16
HCP0460,REP007,2025-11-03,In-person,20
HCP0460,REP007,2025-11-24,Virtual,12
HCP0461,REP018,2025-01-13,In-person,26
HCP0461,REP018,2025-01-20,In-person,17
HCP0461,REP018,2025-02-03,In-person,17
HCP0461,REP018,2025-02-10,Virtual,22
HCP0461,REP018,2025-03-03,In-person,8
HCP0461,REP018,2025-03-10,In-person,27
HCP0461,REP018,2025-03-31,In-person,13
HCP0461,REP018,2025-04-07,In-person,19
HCP0461,REP018,2025-04-28,In-person,25
HCP0461,REP018,2025-05-19,In-person,17
HCP0461,REP018,2025-05-26,Virtual,27
HCP0461,REP018,2025-06-30,In-person,26
HCP0461,REP018,2025-07-28,In-person,23
HCP0461,REP018,2025-08-25,Virtual,17
HCP0461,REP018,2025-09-08,Speaker Program,12
HCP0461,REP018,2025-09-15,Virtual,9
HCP0461,REP018,2025-10-06,In-person,29
HCP0461,REP018,2025-11-10,Virtual,24
HCP0461,REP018,2025-12-01,Virtual,23
HCP0461,REP018,2025-12-15,In-person,14
HCP0461,REP018,2025-12-29,In-person,23
HCP0462,REP037,2025-01-06,In-person,28
HCP0462,REP037,2025-03-31,Virtual,9
HCP0462,REP037,2025-08-11,In-person,19
HCP0462,REP037,2025-12-29,In-person,18
HCP0463,REP024,2025-01-06,In-person,28
HCP0463,REP024,2025-01-13,Virtual,10
HCP0463,REP024,2025-01-27,Virtual,22
HCP0463,REP024,2025-02-10,Virtual,13
HCP0463,REP024,2025-04-21,In-person,22
HCP0463,REP024,2025-07-14,In-person,8
HCP0463,REP024,2025-09-01,In-person,19
HCP0463,REP024,2025-10-06,Virtual,10
HCP0463,REP024,2025-11-10,In-person,27
HCP0463,REP024,2025-11-24,In-person,8
HCP0464,REP033,2025-04-07,Virtual,26
HCP0464,REP033,2025-04-14,Speaker Program,29
HCP0464,REP033,2025-06-09,Virtual,26
HCP0464,REP033,2025-09-01,In-person,17
HCP0464,REP033,2025-10-13,Speaker Program,17
HCP0464,REP033,2025-11-03,Virtual,20
HCP0464,REP033,2025-12-29,In-person,8
HCP0465,REP019,2025-01-13,In-person,26
HCP0465,REP019,2025-03-24,In-person,18
HCP0465,REP019,2025-05-12,In-person,11
HCP0465,REP019,2025-06-02,Virtual,24
HCP0465,REP019,2025-06-30,In-person,18
HCP0465,REP019,2025-07-07,In-person,10
HCP0465,REP019,2025-08-25,Speaker Program,17
HCP0466,REP008,2025-01-06,In-person,18
HCP0466,REP008,2025-01-13,In-person,25
HCP0466,REP008,2025-04-14,In-person,13
HCP0466,REP008,2025-04-28,In-person,13
HCP0466,REP008,2025-07-07,In-person,22
HCP0466,REP008,2025-07-14,In-person,17
HCP0466,REP008,2025-07-21,In-person,17
HCP0466,REP008,2025-08-04,In-person,13
HCP0466,REP008,2025-09-01,In-person,18
HCP0466,REP008,2025-09-08,In-person,14
HCP0466,REP008,2025-09-15,In-person,11
HCP0466,REP008,2025-10-06,In-person,20
HCP0466,REP008,2025-11-03,Virtual,12
HCP0466,REP008,2025-11-17,In-person,8
HCP0466,REP008,2025-11-24,In-person,13
HCP0466,REP008,2025-12-01,In-person,21
HCP0466,REP008,2025-12-22,In-person,14
HCP0466,REP008,2025-12-29,Virtual,20
HCP0467,REP021,2025-03-10,In-person,9
HCP0467,REP021,2025-04-14,In-person,15
HCP0467,REP021,2025-04-21,Virtual,25
HCP0467,REP021,2025-05-12,Virtual,18
HCP0467,REP021,2025-05-26,In-person,10
HCP0467,REP021,2025-07-21,In-person,24
HCP0467,REP021,2025-07-28,In-person,8
HCP0467,REP021,2025-08-18,Virtual,10
HCP0467,REP021,2025-09-01,In-person,29
HCP0467,REP021,2025-09-08,In-person,23
HCP0467,REP021,2025-09-22,Virtual,8
HCP0467,REP021,2025-10-20,In-person,17
HCP0467,REP021,2025-11-03,In-person,11
HCP0467,REP021,2025-11-10,In-person,14
HCP0467,REP021,2025-11-17,Virtual,9
HCP0467,REP021,2025-11-24,In-person,24
HCP0467,REP021,2025-12-15,In-person,11
HCP0467,REP021,2025-12-29,Virtual,11
HCP0468,REP033,2025-01-13,Virtual,19
HCP0468,REP033,2025-01-20,Virtual,12
HCP0468,REP033,2025-02-03,Virtual,16
HCP0468,REP033,2025-02-10,Virtual,17
HCP0468,REP033,2025-02-24,In-person,8
HCP0468,REP033,2025-03-03,In-person,19
HCP0468,REP033,2025-04-14,Virtual,22
HCP0468,REP033,2025-04-28,In-person,9
HCP0468,REP033,2025-05-12,In-person,14
HCP0468,REP033,2025-05-19,In-person,19
HCP0468,REP033,2025-06-02,Virtual,23
HCP0468,REP033,2025-06-16,Virtual,15
HCP0468,REP033,2025-06-30,In-person,28
HCP0468,REP033,2025-07-07,In-person,15
HCP0468,REP033,2025-07-14,In-person,16
HCP0468,REP033,2025-08-04,Virtual,21
HCP0468,REP033,2025-08-11,In-person,19
HCP0468,REP033,2025-08-18,In-person,11
HCP0468,REP033,2025-09-08,In-person,19
HCP0468,REP033,2025-09-22,In-person,29
HCP0468,REP033,2025-09-29,In-person,19
HCP0468,REP033,2025-10-06,In-person,9
HCP0468,REP033,2025-10-13,Virtual,20
HCP0468,REP033,2025-10-20,In-person,29
HCP0468,REP033,2025-11-03,In-person,17
HCP0468,REP033,2025-11-17,Virtual,22
HCP0468,REP033,2025-12-15,In-person,29
HCP0468,REP033,2025-12-22,In-person,27
HCP0469,REP026,2025-01-06,In-person,28
HCP0469,REP026,2025-01-13,Speaker Program,29
HCP0469,REP026,2025-02-03,Virtual,13
HCP0469,REP026,2025-02-10,Virtual,25
HCP0469,REP026,2025-03-17,In-person,24
HCP0469,REP026,2025-03-24,In-person,23
HCP0469,REP026,2025-04-21,In-person,12
HCP0469,REP026,2025-04-28,In-person,28
HCP0469,REP026,2025-05-05,Virtual,17
HCP0469,REP026,2025-06-16,Virtual,10
HCP0469,REP026,2025-06-23,In-person,28
HCP0469,REP026,2025-07-14,In-person,28
HCP0469,REP026,2025-07-21,In-person,9
HCP0469,REP026,2025-08-04,In-person,17
HCP0469,REP026,2025-09-01,In-person,13
HCP0469,REP026,2025-09-15,In-person,13
HCP0469,REP026,2025-09-29,Virtual,8
HCP0469,REP026,2025-11-03,In-person,29
HCP0470,REP008,2025-03-10,In-person,9
HCP0470,REP008,2025-05-19,In-person,24
HCP0470,REP008,2025-06-30,In-person,12
HCP0470,REP008,2025-09-01,In-person,10
HCP0470,REP008,2025-09-15,In-person,27
HCP0470,REP008,2025-09-29,In-person,20
HCP0470,REP008,2025-12-15,In-person,23
HCP0470,REP008,2025-12-22,In-person,22
HCP0471,REP014,2025-01-13,In-person,16
HCP0471,REP014,2025-01-27,In-person,28
HCP0471,REP014,2025-02-03,In-person,8
HCP0471,REP014,2025-02-17,In-person,15
HCP0471,REP014,2025-02-24,Speaker Program,21
HCP0471,REP014,2025-03-10,In-person,28
HCP0471,REP014,2025-04-07,In-person,13
HCP0471,REP014,2025-04-21,In-person,28
HCP0471,REP014,2025-04-28,In-person,8
HCP0471,REP014,2025-05-05,Virtual,23
HCP0471,REP014,2025-06-02,Virtual,12
HCP0471,REP014,2025-06-09,In-person,14
HCP0471,REP014,2025-06-16,Virtual,12
HCP0471,REP014,2025-07-07,Virtual,14
HCP0471,REP014,2025-07-21,In-person,15
HCP0471,REP014,2025-08-04,Virtual,10
HCP0471,REP014,2025-09-08,In-person,17
HCP0471,REP014,2025-09-22,Virtual,19
HCP0471,REP014,2025-10-13,Virtual,27
HCP0471,REP014,2025-10-27,Virtual,21
HCP0471,REP014,2025-11-03,In-person,19
HCP0471,REP014,2025-12-01,Virtual,26
HCP0471,REP014,2025-12-08,Virtual,15
HCP0472,REP032,2025-01-27,Virtual,18
HCP0472,REP032,2025-02-03,In-person,11
HCP0472,REP032,2025-03-24,In-person,11
HCP0472,REP032,2025-03-31,Virtual,22
HCP0472,REP032,2025-04-21,Speaker Program,12
HCP0472,REP032,2025-05-12,In-person,29
HCP0472,REP032,2025-06-09,Virtual,21
HCP0472,REP032,2025-09-22,Virtual,18
HCP0472,REP032,2025-10-27,In-person,12
HCP0473,REP039,2025-01-27,In-person,14
HCP0473,REP039,2025-02-10,In-person,24
HCP0473,REP039,2025-03-10,In-person,10
HCP0473,REP039,2025-03-24,In-person,15
HCP0473,REP039,2025-03-31,In-person,28
HCP0473,REP039,2025-04-14,Virtual,15
HCP0473,REP039,2025-04-21,Speaker Program,12
HCP0473,REP039,2025-04-28,In-person,23
HCP0473,REP039,2025-05-05,Speaker Program,27
HCP0473,REP039,2025-05-26,Virtual,11
HCP0473,REP039,2025-06-16,In-person,18
HCP0473,REP039,2025-06-30,In-person,25
HCP0473,REP039,2025-07-07,Virtual,26
HCP0473,REP039,2025-07-14,In-person,21
HCP0473,REP039,2025-08-04,In-person,18
HCP0473,REP039,2025-08-11,Virtual,27
HCP0473,REP039,2025-10-27,Virtual,22
HCP0473,REP039,2025-11-17,In-person,28
HCP0473,REP039,2025-11-24,In-person,11
HCP0473,REP039,2025-12-01,In-person,14
HCP0473,REP039,2025-12-08,In-person,24
HCP0473,REP039,2025-12-15,Virtual,20
HCP0474,REP031,2025-04-07,Virtual,24
HCP0474,REP031,2025-05-26,In-person,28
HCP0474,REP031,2025-06-02,In-person,29
HCP0474,REP031,2025-06-23,In-person,25
HCP0474,REP031,2025-10-06,Virtual,23
HCP0474,REP031,2025-11-24,In-person,9
HCP0475,REP008,2025-01-13,In-person,9
HCP0475,REP008,2025-02-10,In-person,26
HCP0475,REP008,2025-02-17,In-person,13
HCP0475,REP008,2025-03-24,In-person,21
HCP0475,REP008,2025-03-31,In-person,23
HCP0475,REP008,2025-04-14,Virtual,17
HCP0475,REP008,2025-05-05,Virtual,21
HCP0475,REP008,2025-05-12,In-person,28
HCP0475,REP008,2025-06-02,In-person,26
HCP0475,REP008,2025-06-09,In-person,13
HCP0475,REP008,2025-07-21,In-person,16
HCP0475,REP008,2025-08-11,Speaker Program,12
HCP0475,REP008,2025-08-25,In-person,23
HCP0475,REP008,2025-09-22,Virtual,24
HCP0475,REP008,2025-10-13,Virtual,18
HCP0475,REP008,2025-10-20,In-person,13
HCP0475,REP008,2025-11-03,In-person,11
HCP0475,REP008,2025-11-10,In-person,16
HCP0475,REP008,2025-11-24,Virtual,24
HCP0475,REP008,2025-12-08,In-person,11
HCP0475,REP008,2025-12-22,In-person,22
HCP0476,REP029,2025-06-16,In-person,11
HCP0476,REP029,2025-06-23,In-person,17
HCP0476,REP029,2025-07-28,In-person,9
HCP0476,REP029,2025-11-03,Virtual,29
HCP0477,REP027,2025-04-07,In-person,21
HCP0477,REP027,2025-05-05,Virtual,13
HCP0477,REP027,2025-07-14,In-person,8
HCP0477,REP027,2025-10-13,In-person,15
HCP0477,REP027,2025-11-24,Virtual,28
HCP0477,REP027,2025-12-08,Virtual,17
HCP0478,REP028,2025-02-03,In-person,9
HCP0478,REP028,2025-02-17,Speaker Program,21
HCP0478,REP028,2025-02-24,In-person,20
HCP0478,REP028,2025-03-24,In-person,23
HCP0478,REP028,2025-04-07,In-person,14
HCP0478,REP028,2025-04-28,In-person,19
HCP0478,REP028,2025-05-12,In-person,11
HCP0478,REP028,2025-05-26,In-person,19
HCP0478,REP028,2025-06-02,In-person,18
HCP0478,REP028,2025-06-09,In-person,13
HCP0478,REP028,2025-06-30,Virtual,24
HCP0478,REP028,2025-07-21,In-person,9
HCP0478,REP028,2025-08-18,Virtual,10
HCP0478,REP028,2025-09-15,In-person,10
HCP0478,REP028,2025-09-22,In-person,11
HCP0478,REP028,2025-09-29,In-person,27
HCP0478,REP028,2025-10-06,Virtual,16
HCP0478,REP028,2025-10-13,In-person,25
HCP0478,REP028,2025-12-08,Virtual,26
HCP0478,REP028,2025-12-15,Virtual,17
HCP0479,REP024,2025-01-06,Virtual,20
