hcp_id,month,rx_volume
HCP0205,2025-06-01,144.3
HCP0205,2025-07-01,110.8
HCP0205,2025-08-01,124.2
HCP0205,2025-09-01,113.7
HCP0205,2025-10-01,110.5
HCP0205,2025-11-01,122.1
HCP0205,2025-12-01,132.0
HCP0206,2025-01-01,257.3
HCP0206,2025-02-01,234.4
HCP0206,2025-03-01,272.4
HCP0206,2025-04-01,244.6
HCP0206,2025-05-01,258.7
HCP0206,2025-06-01,245.6
HCP0206,2025-07-01,203.7
HCP0206,2025-08-01,251.0
HCP0206,2025-09-01,222.6
HCP0206,2025-10-01,210.9
HCP0206,2025-11-01,247.5
HCP0206,2025-12-01,253.5
HCP0207,2025-01-01,44.6
HCP0207,2025-02-01,52.0
HCP0207,2025-03-01,44.7
HCP0207,2025-04-01,46.8
HCP0207,2025-05-01,49.8
HCP0207,2025-06-01,32.9
HCP0207,2025-07-01,39.6
HCP0207,2025-08-01,42.0
HCP0207,2025-09-01,42.8
HCP0207,2025-10-01,42.2
HCP0207,2025-11-01,35.5
HCP0207,2025-12-01,42.7
HCP0208,2025-01-01,315.3
HCP0208,2025-02-01,345.0
HCP0208,2025-03-01,359.0
HCP0208,2025-04-01,369.1
HCP0208,2025-05-01,343.7
HCP0208,2025-06-01,352.4
HCP0208,2025-07-01,327.8
HCP0208,2025-08-01,345.2
HCP0208,2025-09-01,299.0
HCP0208,2025-10-01,330.8
HCP0208,2025-11-01,314.6
HCP0208,2025-12-01,332.9
HCP0209,2025-01-01,511.1
HCP0209,2025-02-01,487.2
HCP0209,2025-03-01,496.3
HCP0209,2025-04-01,510.0
HCP0209,2025-05-01,585.4
HCP0209,2025-06-01,477.8
HCP0209,2025-07-01,484.2
HCP0209,2025-08-01,436.1
HCP0209,2025-09-01,362.4
HCP0209,2025-10-01,469.4
HCP0209,2025-11-01,404.7
HCP0209,2025-12-01,485.7
HCP0210,2025-01-01,421.4
HCP0210,2025-02-01,411.1
HCP0210,2025-03-01,419.9
HCP0210,2025-04-01,432.6
HCP0210,2025-05-01,373.9
HCP0210,2025-06-01,430.8
HCP0210,2025-07-01,471.4
HCP0210,2025-08-01,406.7
HCP0210,2025-09-01,393.4
HCP0210,2025-10-01,459.7
HCP0210,2025-11-01,391.7
HCP0210,2025-12-01,385.7
HCP0211,2025-01-01,313.3
HCP0211,2025-02-01,364.6
HCP0211,2025-03-01,347.3
HCP0211,2025-04-01,321.3
HCP0211,2025-05-01,262.8
HCP0211,2025-06-01,270.8
HCP0211,2025-07-01,303.5
HCP0211,2025-08-01,281.9
HCP0211,2025-09-01,291.4
HCP0211,2025-10-01,318.8
HCP0211,2025-11-01,260.7
HCP0211,2025-12-01,293.7
HCP0212,2025-01-01,36.2
HCP0212,2025-02-01,30.3
HCP0212,2025-03-01,40.0
HCP0212,2025-04-01,34.6
HCP0212,2025-05-01,32.7
HCP0212,2025-06-01,32.6
HCP0212,2025-07-01,32.4
HCP0212,2025-08-01,32.5
HCP0212,2025-09-01,26.7
HCP0212,2025-10-01,34.0
HCP0212,2025-11-01,33.4
HCP0212,2025-12-01,36.6
HCP0213,2025-01-01,538.2
HCP0213,2025-02-01,621.2
HCP0213,2025-03-01,501.9
HCP0213,2025-04-01,572.2
HCP0213,2025-05-01,504.1
HCP0213,2025-06-01,573.5
HCP0213,2025-07-01,513.7
HCP0213,2025-08-01,485.7
HCP0213,2025-09-01,406.5
HCP0213,2025-10-01,490.2
HCP0213,2025-11-01,475.6
HCP0213,2025-12-01,612.1
HCP0214,2025-01-01,72.1
HCP0214,2025-02-01,75.6
HCP0214,2025-03-01,70.4
HCP0214,2025-04-01,74.5
HCP0214,2025-05-01,75.6
HCP0214,2025-06-01,79.2
HCP0214,2025-07-01,74.3
HCP0214,2025-08-01,65.0
HCP0214,2025-09-01,67.0
HCP0214,2025-10-01,69.1
HCP0214,2025-11-01,71.8
HCP0214,2025-12-01,68.2
HCP0215,2025-01-01,208.7
HCP0215,2025-02-01,249.5
HCP0215,2025-03-01,233.1
HCP0215,2025-04-01,206.0
HCP0215,2025-05-01,229.2
HCP0215,2025-06-01,209.5
HCP0215,2025-07-01,242.4
HCP0215,2025-08-01,196.8
HCP0215,2025-09-01,197.7
HCP0215,2025-10-01,202.3
HCP0215,2025-11-01,192.6
HCP0215,2025-12-01,224.7
HCP0216,2025-01-01,415.7
HCP0216,2025-02-01,433.0
HCP0216,2025-03-01,417.8
HCP0216,2025-04-01,420.3
HCP0216,2025-05-01,476.0
HCP0216,2025-06-01,429.1
HCP0216,2025-07-01,349.0
HCP0216,2025-08-01,396.2
HCP0216,2025-09-01,419.6
HCP0216,2025-10-01,320.3
HCP0216,2025-11-01,351.1
HCP0216,2025-12-01,416.1
HCP0217,2025-01-01,56.7
HCP0217,2025-02-01,60.0
HCP0217,2025-03-01,61.7
HCP0217,2025-04-01,62.6
HCP0217,2025-05-01,50.5
HCP0217,2025-06-01,47.5
HCP0217,2025-07-01,46.5
HCP0217,2025-08-01,52.4
HCP0217,2025-09-01,52.6
HCP0217,2025-10-01,52.2
HCP0217,2025-11-01,59.7
HCP0217,2025-12-01,57.6
HCP0218,2025-01-01,402.9
HCP0218,2025-02-01,427.6
HCP0218,2025-03-01,451.8
HCP0218,2025-04-01,521.9
HCP0218,2025-05-01,471.2
HCP0218,2025-06-01,405.8
HCP0218,2025-07-01,393.4
HCP0218,2025-08-01,408.1
HCP0218,2025-09-01,428.2
HCP0218,2025-10-01,429.9
HCP0218,2025-11-01,385.9
HCP0218,2025-12-01,431.7
HCP0219,2025-01-01,392.9
HCP0219,2025-02-01,405.3
HCP0219,2025-03-01,373.3
HCP0219,2025-04-01,408.9
HCP0219,2025-05-01,448.5
HCP0219,2025-06-01,391.9
HCP0219,2025-07-01,384.1
HCP0219,2025-08-01,328.4
HCP0219,2025-09-01,380.9
HCP0219,2025-10-01,351.8
HCP0219,2025-11-01,404.4
HCP0219,2025-12-01,441.1
HCP0220,2025-01-01,276.6
HCP0220,2025-02-01,269.4
HCP0220,2025-03-01,326.6
HCP0220,2025-04-01,291.9
HCP0220,2025-05-01,308.3
HCP0220,2025-06-01,278.7
HCP0220,2025-07-01,289.0
HCP0220,2025-08-01,249.8
HCP0220,2025-09-01,294.9
HCP0220,2025-10-01,341.6
HCP0220,2025-11-01,256.7
HCP0220,2025-12-01,252.5
HCP0221,2025-01-01,265.4
HCP0221,2025-02-01,236.2
HCP0221,2025-03-01,248.2
HCP0221,2025-04-01,224.6
HCP0221,2025-05-01,227.8
HCP0221,2025-06-01,241.6
HCP0221,2025-07-01,238.1
HCP0221,2025-08-01,203.0
HCP0221,2025-09-01,243.9
HCP0221,2025-10-01,295.2
HCP0221,2025-11-01,248.6
HCP0221,2025-12-01,242.6
HCP0222,2025-01-01,89.9
HCP0222,2025-02-01,63.3
HCP0222,2025-03-01,81.1
HCP0222,2025-04-01,88.3
HCP0222,2025-05-01,69.5
HCP0222,2025-06-01,75.6
HCP0222,2025-07-01,65.3
HCP0222,2025-08-01,65.7
HCP0222,2025-09-01,72.4
HCP0222,2025-10-01,60.7
HCP0222,2025-11-01,63.3
HCP0222,2025-12-01,70.8
HCP0223,2025-01-01,405.6
HCP0223,2025-02-01,482.5
HCP0223,2025-03-01,424.6
HCP0223,2025-04-01,438.9
HCP0223,2025-05-01,506.7
HCP0223,2025-06-01,480.3
HCP0223,2025-07-01,456.5
HCP0223,2025-08-01,410.0
HCP0223,2025-09-01,479.8
HCP0223,2025-10-01,438.4
HCP0223,2025-11-01,421.8
HCP0223,2025-12-01,516.4
HCP0224,2025-01-01,72.0
HCP0224,2025-02-01,88.6
HCP0224,2025-03-01,76.9
HCP0224,2025-04-01,81.7
HCP0224,2025-05-01,80.2
HCP0224,2025-06-01,80.1
HCP0224,2025-07-01,76.5
HCP0224,2025-08-01,80.4
HCP0224,2025-09-01,84.3
HCP0224,2025-10-01,65.7
HCP0224,2025-11-01,83.7
HCP0224,2025-12-01,77.6
HCP0225,2025-01-01,214.4
HCP0225,2025-02-01,269.2
HCP0225,2025-03-01,293.6
HCP0225,2025-04-01,275.0
HCP0225,2025-05-01,252.7
HCP0225,2025-06-01,226.2
HCP0225,2025-07-01,236.6
HCP0225,2025-08-01,245.7
HCP0225,2025-09-01,235.5
HCP0225,2025-10-01,214.5
HCP0225,2025-11-01,250.4
HCP0225,2025-12-01,244.8
HCP0226,2025-01-01,597.7
HCP0226,2025-02-01,605.3
HCP0226,2025-03-01,564.0
HCP0226,2025-04-01,635.6
HCP0226,2025-05-01,559.9
HCP0226,2025-06-01,606.4
HCP0226,2025-07-01,535.9
HCP0226,2025-08-01,557.8
HCP0226,2025-09-01,485.0
HCP0226,2025-10-01,536.7
HCP0226,2025-11-01,475.2
HCP0226,2025-12-01,633.9
HCP0227,2025-01-01,21.6
HCP0227,2025-02-01,26.1
HCP0227,2025-03-01,24.1
HCP0227,2025-04-01,27.6
HCP0227,2025-05-01,22.2
HCP0227,2025-06-01,21.2
HCP0227,2025-07-01,28.1
HCP0227,2025-08-01,21.9
HCP0227,2025-09-01,21.6
HCP0227,2025-10-01,24.4
HCP0227,2025-11-01,23.4
HCP0227,2025-12-01,23.8
HCP0228,2025-01-01,341.2
HCP0228,2025-02-01,318.9
HCP0228,2025-03-01,372.6
HCP0228,2025-04-01,328.2
HCP0228,2025-05-01,333.2
HCP0228,2025-06-01,364.4
HCP0228,2025-07-01,330.1
HCP0228,2025-08-01,352.2
HCP0228,2025-09-01,252.0
HCP0228,2025-10-01,308.2
HCP0228,2025-11-01,338.1
HCP0228,2025-12-01,323.9
HCP0229,2025-01-01,20.7
HCP0229,2025-02-01,23.0
HCP0229,2025-03-01,20.6
HCP0229,2025-04-01,23.0
HCP0229,2025-05-01,20.4
HCP0229,2025-06-01,20.7
HCP0229,2025-07-01,21.2
HCP0229,2025-08-01,17.4
HCP0229,2025-09-01,19.6
HCP0229,2025-10-01,18.3
HCP0229,2025-11-01,21.6
HCP0229,2025-12-01,19.5
HCP0230,2025-01-01,465.2
HCP0230,2025-02-01,470.3
HCP0230,2025-03-01,523.7
HCP0230,2025-04-01,489.2
HCP0230,2025-05-01,516.4
HCP0230,2025-06-01,549.3
HCP0230,2025-07-01,438.8
HCP0230,2025-08-01,430.8
HCP0230,2025-09-01,471.4
HCP0230,2025-10-01,475.9
HCP0230,2025-11-01,393.7
HCP0230,2025-12-01,535.0
HCP0231,2025-01-01,110.5
HCP0231,2025-02-01,130.4
HCP0231,2025-03-01,133.9
HCP0231,2025-04-01,132.2
HCP0231,2025-05-01,112.6
HCP0231,2025-06-01,115.3
HCP0231,2025-07-01,101.9
HCP0231,2025-08-01,100.7
HCP0231,2025-09-01,95.2
HCP0231,2025-10-01,112.8
HCP0231,2025-11-01,115.3
HCP0231,2025-12-01,105.4
HCP0232,2025-01-01,82.4
HCP0232,2025-02-01,78.2
HCP0232,2025-03-01,94.0
HCP0232,2025-04-01,63.6
HCP0232,2025-05-01,86.6
HCP0232,2025-06-01,80.3
HCP0232,2025-07-01,56.8
HCP0232,2025-08-01,72.8
HCP0232,2025-09-01,72.1
HCP0232,2025-10-01,66.3
HCP0232,2025-11-01,69.8
HCP0232,2025-12-01,94.8
HCP0233,2025-01-01,335.8
HCP0233,2025-02-01,306.1
HCP0233,2025-03-01,372.0
HCP0233,2025-04-01,322.4
HCP0233,2025-05-01,357.4
HCP0233,2025-06-01,345.5
HCP0233,2025-07-01,368.9
HCP0233,2025-08-01,317.4
HCP0233,2025-09-01,316.1
HCP0233,2025-10-01,332.2
HCP0233,2025-11-01,376.9
HCP0233,2025-12-01,349.8
HCP0234,2025-01-01,97.5
HCP0234,2025-02-01,100.4
HCP0234,2025-03-01,92.4
HCP0234,2025-04-01,97.9
HCP0234,2025-05-01,87.2
HCP0234,2025-06-01,84.0
HCP0234,2025-07-01,84.0
HCP0234,2025-08-01,91.4
HCP0234,2025-09-01,83.8
HCP0234,2025-10-01,91.2
HCP0234,2025-11-01,89.4
HCP0234,2025-12-01,98.8
HCP0235,2025-01-01,39.0
HCP0235,2025-02-01,45.0
HCP0235,2025-03-01,42.0
HCP0235,2025-04-01,43.1
HCP0235,2025-05-01,41.2
HCP0235,2025-06-01,36.0
HCP0235,2025-07-01,35.3
HCP0235,2025-08-01,36.4
HCP0235,2025-09-01,33.3
HCP0235,2025-10-01,35.2
HCP0235,2025-11-01,45.6
HCP0235,2025-12-01,41.5
HCP0236,2025-01-01,229.4
HCP0236,2025-02-01,208.7
HCP0236,2025-03-01,183.7
HCP0236,2025-04-01,208.6
HCP0236,2025-05-01,167.7
HCP0236,2025-06-01,214.2
HCP0236,2025-07-01,191.4
HCP0236,2025-08-01,183.2
HCP0236,2025-09-01,173.0
HCP0236,2025-10-01,203.4
HCP0236,2025-11-01,175.0
HCP0236,2025-12-01,158.1
HCP0237,2025-01-01,64.8
HCP0237,2025-02-01,64.8
HCP0237,2025-03-01,68.9
HCP0237,2025-04-01,69.6
HCP0237,2025-05-01,63.1
HCP0237,2025-06-01,65.5
HCP0237,2025-07-01,64.8
HCP0237,2025-08-01,59.4
HCP0237,2025-09-01,55.5
HCP0237,2025-10-01,68.0
HCP0237,2025-11-01,61.7
HCP0237,2025-12-01,64.3
HCP0238,2025-01-01,129.9
HCP0238,2025-02-01,150.3
HCP0238,2025-03-01,152.2
HCP0238,2025-04-01,136.4
HCP0238,2025-05-01,157.4
HCP0238,2025-06-01,138.4
HCP0238,2025-07-01,119.4
HCP0238,2025-08-01,129.5
HCP0238,2025-09-01,144.6
HCP0238,2025-10-01,128.8
HCP0238,2025-11-01,164.4
HCP0238,2025-12-01,142.9
HCP0239,2025-01-01,437.8
HCP0239,2025-02-01,335.1
HCP0239,2025-03-01,324.5
HCP0239,2025-04-01,381.0
HCP0239,2025-05-01,333.7
HCP0239,2025-06-01,339.4
HCP0239,2025-07-01,409.1
HCP0239,2025-08-01,328.7
HCP0239,2025-09-01,292.0
HCP0239,2025-10-01,345.1
HCP0239,2025-11-01,379.8
HCP0239,2025-12-01,316.6
HCP0240,2025-01-01,56.6
HCP0240,2025-02-01,64.9
HCP0240,2025-03-01,58.8
HCP0240,2025-04-01,63.7
HCP0240,2025-05-01,70.8
HCP0240,2025-06-01,61.7
HCP0240,2025-07-01,62.6
HCP0240,2025-08-01,63.4
HCP0240,2025-09-01,55.1
HCP0240,2025-10-01,55.7
HCP0240,2025-11-01,65.2
HCP0240,2025-12-01,62.2
HCP0241,2025-01-01,399.0
HCP0241,2025-02-01,381.3
HCP0241,2025-03-01,389.4
HCP0241,2025-04-01,405.6
HCP0241,2025-05-01,349.7
HCP0241,2025-06-01,394.8
HCP0241,2025-07-01,343.4
HCP0241,2025-08-01,425.1
HCP0241,2025-09-01,365.2
HCP0241,2025-10-01,358.5
HCP0241,2025-11-01,326.9
HCP0241,2025-12-01,416.7
HCP0242,2025-01-01,140.7
HCP0242,2025-02-01,156.1
HCP0242,2025-03-01,141.8
HCP0242,2025-04-01,126.1
HCP0242,2025-05-01,164.3
HCP0242,2025-06-01,149.3
HCP0242,2025-07-01,134.8
HCP0242,2025-08-01,158.0
HCP0242,2025-09-01,135.4
HCP0242,2025-10-01,149.8
HCP0242,2025-11-01,121.0
HCP0242,2025-12-01,139.0
HCP0243,2025-01-01,323.9
HCP0243,2025-02-01,311.0
HCP0243,2025-03-01,299.1
HCP0243,2025-04-01,323.6
HCP0243,2025-05-01,327.1
HCP0243,2025-06-01,326.9
HCP0243,2025-07-01,302.6
HCP0243,2025-08-01,326.0
HCP0243,2025-09-01,276.8
HCP0243,2025-10-01,310.9
HCP0243,2025-11-01,296.1
HCP0243,2025-12-01,293.5
HCP0244,2025-01-01,98.1
HCP0244,2025-02-01,120.5
HCP0244,2025-03-01,119.9
HCP0244,2025-04-01,119.1
HCP0244,2025-05-01,153.3
HCP0244,2025-06-01,126.0
HCP0244,2025-07-01,117.2
HCP0244,2025-08-01,100.2
HCP0244,2025-09-01,107.6
HCP0244,2025-10-01,113.8
HCP0244,2025-11-01,101.7
HCP0244,2025-12-01,107.5
HCP0245,2025-01-01,25.5
HCP0245,2025-02-01,25.0
HCP0245,2025-03-01,24.6
HCP0245,2025-04-01,28.4
HCP0245,2025-05-01,29.9
HCP0245,2025-06-01,24.0
HCP0245,2025-07-01,26.8
HCP0245,2025-08-01,20.5
HCP0245,2025-09-01,21.1
HCP0245,2025-10-01,22.4
HCP0245,2025-11-01,23.7
HCP0245,2025-12-01,25.3
HCP0246,2025-01-01,249.3
HCP0246,2025-02-01,246.1
HCP0246,2025-03-01,224.5
HCP0246,2025-04-01,287.4
HCP0246,2025-05-01,239.4
HCP0246,2025-06-01,286.0
HCP0246,2025-07-01,204.9
HCP0246,2025-08-01,255.0
HCP0246,2025-09-01,253.3
HCP0246,2025-10-01,223.7
HCP0246,2025-11-01,231.2
HCP0246,2025-12-01,277.5
HCP0247,2025-01-01,448.6
HCP0247,2025-02-01,353.1
HCP0247,2025-03-01,435.0
HCP0247,2025-04-01,423.7
HCP0247,2025-05-01,417.4
HCP0247,2025-06-01,405.8
HCP0247,2025-07-01,343.4
HCP0247,2025-08-01,372.0
HCP0247,2025-09-01,372.8
HCP0247,2025-10-01,359.9
HCP0247,2025-11-01,443.4
HCP0247,2025-12-01,417.4
HCP0248,2025-01-01,600.6
HCP0248,2025-02-01,724.1
HCP0248,2025-03-01,747.4
HCP0248,2025-04-01,634.0
HCP0248,2025-05-01,608.5
HCP0248,2025-06-01,650.2
HCP0248,2025-07-01,598.6
HCP0248,2025-08-01,520.1
HCP0248,2025-09-01,581.6
HCP0248,2025-10-01,553.3
HCP0248,2025-11-01,718.4
HCP0248,2025-12-01,567.6
HCP0249,2025-01-01,212.8
HCP0249,2025-02-01,196.0
HCP0249,2025-03-01,225.5
HCP0249,2025-04-01,192.9
HCP0249,2025-05-01,202.6
HCP0249,2025-06-01,199.7
HCP0249,2025-07-01,207.2
HCP0249,2025-08-01,167.2
HCP0249,2025-09-01,220.9
HCP0249,2025-10-01,192.3
HCP0249,2025-11-01,208.9
HCP0249,2025-12-01,171.7
HCP0250,2025-01-01,154.8
HCP0250,2025-02-01,167.3
HCP0250,2025-03-01,149.1
HCP0250,2025-04-01,146.4
HCP0250,2025-05-01,147.9
HCP0250,2025-06-01,143.6
HCP0250,2025-07-01,127.3
HCP0250,2025-08-01,151.5
HCP0250,2025-09-01,146.9
HCP0250,2025-10-01,146.0
HCP0250,2025-11-01,127.8
HCP0250,2025-12-01,134.2
HCP0251,2025-01-01,357.7
HCP0251,2025-02-01,314.9
HCP0251,2025-03-01,308.1
HCP0251,2025-04-01,255.1
HCP0251,2025-05-01,271.6
HCP0251,2025-06-01,317.5
HCP0251,2025-07-01,255.6
HCP0251,2025-08-01,252.0
HCP0251,2025-09-01,305.7
HCP0251,2025-10-01,264.9
HCP0251,2025-11-01,287.0
HCP0251,2025-12-01,276.8
HCP0252,2025-01-01,337.4
HCP0252,2025-02-01,381.4
HCP0252,2025-03-01,335.7
HCP0252,2025-04-01,311.5
HCP0252,2025-05-01,359.2
HCP0252,2025-06-01,305.5
HCP0252,2025-07-01,296.2
HCP0252,2025-08-01,332.7
HCP0252,2025-09-01,330.3
HCP0252,2025-10-01,340.5
HCP0252,2025-11-01,317.6
HCP0252,2025-12-01,315.8
HCP0253,2025-01-01,353.4
HCP0253,2025-02-01,343.9
HCP0253,2025-03-01,351.0
HCP0253,2025-04-01,333.6
HCP0253,2025-05-01,350.5
HCP0253,2025-06-01,316.5
HCP0253,2025-07-01,286.9
HCP0253,2025-08-01,323.2
HCP0253,2025-09-01,344.9
HCP0253,2025-10-01,308.3
HCP0253,2025-11-01,289.5
HCP0253,2025-12-01,396.5
HCP0254,2025-01-01,596.2
HCP0254,2025-02-01,583.8
HCP0254,2025-03-01,689.4
HCP0254,2025-04-01,657.7
HCP0254,2025-05-01,551.5
HCP0254,2025-06-01,568.9
HCP0254,2025-07-01,618.0
HCP0254,2025-08-01,555.1
HCP0254,2025-09-01,656.0
HCP0254,2025-10-01,536.1
HCP0254,2025-11-01,623.3
HCP0254,2025-12-01,570.3
HCP0255,2025-01-01,199.1
HCP0255,2025-02-01,192.6
HCP0255,2025-03-01,209.8
HCP0255,2025-04-01,192.1
HCP0255,2025-05-01,199.1
HCP0255,2025-06-01,184.1
HCP0255,2025-07-01,162.1
HCP0255,2025-08-01,185.9
HCP0255,2025-09-01,214.9
HCP0255,2025-10-01,199.8
HCP0255,2025-11-01,183.7
HCP0255,2025-12-01,239.2
HCP0256,2025-01-01,47.4
HCP0256,2025-02-01,58.9
HCP0256,2025-03-01,53.9
HCP0256,2025-04-01,56.2
HCP0256,2025-05-01,51.6
HCP0256,2025-06-01,50.8
HCP0256,2025-07-01,58.1
HCP0256,2025-08-01,53.5
HCP0256,2025-09-01,50.8
HCP0256,2025-10-01,45.8
HCP0256,2025-11-01,55.5
HCP0256,2025-12-01,51.1
HCP0257,2025-01-01,176.9
HCP0257,2025-02-01,178.9
HCP0257,2025-03-01,220.5
HCP0257,2025-04-01,216.1
HCP0257,2025-05-01,206.2
HCP0257,2025-06-01,230.3
HCP0257,2025-07-01,198.7
HCP0257,2025-08-01,182.7
HCP0257,2025-09-01,168.9
HCP0257,2025-10-01,199.5
HCP0257,2025-11-01,194.7
HCP0257,2025-12-01,237.3
HCP0258,2025-01-01,233.3
HCP0258,2025-02-01,240.0
HCP0258,2025-03-01,269.8
HCP0258,2025-04-01,273.0
HCP0258,2025-05-01,245.2
HCP0258,2025-06-01,254.9
HCP0258,2025-07-01,202.5
HCP0258,2025-08-01,191.0
HCP0258,2025-09-01,160.7
HCP0258,2025-10-01,199.5
HCP0258,2025-11-01,201.9
HCP0258,2025-12-01,258.2
HCP0259,2025-01-01,76.0
HCP0259,2025-02-01,72.4
HCP0259,2025-03-01,79.3
HCP0259,2025-04-01,76.7
HCP0259,2025-05-01,82.3
HCP0259,2025-06-01,83.3
HCP0259,2025-07-01,73.7
HCP0259,2025-08-01,71.9
HCP0259,2025-09-01,72.2
HCP0259,2025-10-01,80.2
HCP0259,2025-11-01,62.8
HCP0259,2025-12-01,71.4
HCP0260,2025-01-01,305.7
HCP0260,2025-02-01,356.4
HCP0260,2025-03-01,341.1
HCP0260,2025-04-01,349.0
HCP0260,2025-05-01,355.1
HCP0260,2025-06-01,361.5
HCP0260,2025-07-01,338.6
HCP0260,2025-08-01,329.0
HCP0260,2025-09-01,377.0
HCP0260,2025-10-01,342.0
HCP0260,2025-11-01,292.0
HCP0260,2025-12-01,302.4
HCP0261,2025-01-01,374.5
HCP0261,2025-02-01,435.1
HCP0261,2025-03-01,432.0
HCP0261,2025-04-01,393.2
HCP0261,2025-05-01,365.7
HCP0261,2025-06-01,374.6
HCP0261,2025-07-01,364.0
HCP0261,2025-08-01,352.7
HCP0261,2025-09-01,399.1
HCP0261,2025-10-01,400.5
HCP0261,2025-11-01,380.4
HCP0261,2025-12-01,454.3
HCP0262,2025-01-01,29.9
HCP0262,2025-02-01,27.1
HCP0262,2025-03-01,33.0
HCP0262,2025-04-01,32.5
HCP0262,2025-05-01,29.2
HCP0262,2025-06-01,30.7
HCP0262,2025-07-01,27.5
HCP0262,2025-08-01,28.0
HCP0262,2025-09-01,26.4
HCP0262,2025-10-01,26.2
HCP0262,2025-11-01,26.3
HCP0262,2025-12-01,28.2
HCP0263,2025-01-01,365.4
HCP0263,2025-02-01,358.0
HCP0263,2025-03-01,396.9
HCP0263,2025-04-01,357.3
HCP0263,2025-05-01,378.4
HCP0263,2025-06-01,351.1
HCP0263,2025-07-01,369.8
HCP0263,2025-08-01,365.9
HCP0263,2025-09-01,326.3
HCP0263,2025-10-01,286.9
HCP0263,2025-11-01,304.9
HCP0263,2025-12-01,374.7
HCP0264,2025-01-01,119.1
HCP0264,2025-02-01,108.5
HCP0264,2025-03-01,135.4
HCP0264,2025-04-01,114.2
HCP0264,2025-05-01,111.8
HCP0264,2025-06-01,109.7
HCP0264,2025-07-01,121.1
HCP0264,2025-08-01,101.3
HCP0264,2025-09-01,118.2
HCP0264,2025-10-01,112.8
HCP0264,2025-11-01,122.0
HCP0264,2025-12-01,119.7
HCP0265,2025-01-01,288.1
HCP0265,2025-02-01,289.7
HCP0265,2025-03-01,289.2
HCP0265,2025-04-01,258.9
HCP0265,2025-05-01,295.0
HCP0265,2025-06-01,292.3
HCP0265,2025-07-01,304.5
HCP0265,2025-08-01,287.2
HCP0265,2025-09-01,271.8
HCP0265,2025-10-01,282.3
HCP0265,2025-11-01,277.0
HCP0265,2025-12-01,284.3
HCP0266,2025-01-01,162.6
HCP0266,2025-02-01,177.9
HCP0266,2025-03-01,184.0
HCP0266,2025-04-01,180.6
HCP0266,2025-05-01,175.1
HCP0266,2025-06-01,171.0
HCP0266,2025-07-01,188.9
HCP0266,2025-08-01,160.6
HCP0266,2025-09-01,169.3
HCP0266,2025-10-01,160.3
HCP0266,2025-11-01,166.4
HCP0266,2025-12-01,156.9
HCP0267,2025-01-01,794.3
HCP0267,2025-02-01,893.7
HCP0267,2025-03-01,758.4
HCP0267,2025-04-01,856.7
HCP0267,2025-05-01,811.4
HCP0267,2025-06-01,779.2
HCP0267,2025-07-01,929.3
HCP0267,2025-08-01,849.9
HCP0267,2025-09-01,1029.9
HCP0267,2025-10-01,737.4
HCP0267,2025-11-01,849.8
HCP0267,2025-12-01,840.6
HCP0268,2025-01-01,34.9
HCP0268,2025-02-01,33.6
HCP0268,2025-03-01,32.7
HCP0268,2025-04-01,37.4
HCP0268,2025-05-01,29.7
HCP0268,2025-06-01,34.7
HCP0268,2025-07-01,30.5
HCP0268,2025-08-01,32.5
HCP0268,2025-09-01,33.0
HCP0268,2025-10-01,32.0
HCP0268,2025-11-01,31.3
HCP0268,2025-12-01,31.1
HCP0269,2025-01-01,394.0
HCP0269,2025-02-01,440.3
HCP0269,2025-03-01,406.9
HCP0269,2025-04-01,401.8
HCP0269,2025-05-01,367.8
HCP0269,2025-06-01,418.5
HCP0269,2025-07-01,376.3
HCP0269,2025-08-01,398.1
HCP0269,2025-09-01,389.7
HCP0269,2025-10-01,404.8
HCP0269,2025-11-01,404.3
HCP0269,2025-12-01,416.5
HCP0270,2025-01-01,129.2
HCP0270,2025-02-01,143.5
HCP0270,2025-03-01,124.4
HCP0270,2025-04-01,141.9
HCP0270,2025-05-01,154.7
HCP0270,2025-06-01,133.3
HCP0270,2025-07-01,119.9
HCP0270,2025-08-01,112.7
HCP0270,2025-09-01,116.4
HCP0270,2025-10-01,125.6
HCP0270,2025-11-01,123.2
HCP0270,2025-12-01,132.6
HCP0271,2025-01-01,495.8
HCP0271,2025-02-01,482.0
HCP0271,2025-03-01,517.3
HCP0271,2025-04-01,489.7
HCP0271,2025-05-01,497.0
HCP0271,2025-06-01,494.1
HCP0271,2025-07-01,529.0
HCP0271,2025-08-01,444.3
HCP0271,2025-09-01,490.8
HCP0271,2025-10-01,491.4
HCP0271,2025-11-01,472.8
HCP0271,2025-12-01,468.5
HCP0272,2025-01-01,402.0
HCP0272,2025-02-01,354.3
HCP0272,2025-03-01,360.0
HCP0272,2025-04-01,361.6
HCP0272,2025-05-01,343.6
HCP0272,2025-06-01,359.8
HCP0272,2025-07-01,400.0
HCP0272,2025-08-01,339.0
HCP0272,2025-09-01,407.0
HCP0272,2025-10-01,363.4
HCP0272,2025-11-01,331.6
HCP0272,2025-12-01,340.4
HCP0273,2025-01-01,69.1
HCP0273,2025-02-01,69.7
HCP0273,2025-03-01,63.2
HCP0273,2025-04-01,65.2
HCP0273,2025-05-01,59.6
HCP0273,2025-06-01,75.7
HCP0273,2025-07-01,65.5
HCP0273,2025-08-01,64.0
HCP0273,2025-09-01,59.7
HCP0273,2025-10-01,60.7
HCP0273,2025-11-01,57.1
